,Age,Gender,Marital status,Race status,Birth,Language,Occupation,Income (K),ec
1918,"[""16"" - ""26""]",2,6,"[""2"" - ""8""]","[""1"" - ""2""]","[""1"" - ""11""]","[""0"" - ""8""]",451,1236
3411,"[""16"" - ""26""]",2,6,"[""2"" - ""8""]","[""1"" - ""2""]","[""1"" - ""11""]","[""0"" - ""8""]",524,1236
3406,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",330,1237
13228,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",2,"[""8"" - ""11""]",174,1237
4471,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",316,1237
14106,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",326,1237
12300,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",200,1237
12094,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",161,1237
12976,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",240,1237
13851,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",174,1237
12778,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",161,1237
16213,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",316,1237
13636,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",313,1237
13615,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",512,1237
12266,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",200,1237
4024,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",570,1237
12299,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",231,1237
16406,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",492,1237
14257,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",62,1237
13424,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",271,1237
13339,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",43,1237
16612,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",263,1237
13638,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",476,1237
16021,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",231,1237
13543,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",313,1237
16566,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",206,1237
13150,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",42,1237
16567,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",201,1237
16565,"[""34"" - ""68""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",206,1237
15747,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",12,"[""8"" - ""11""]",476,1238
16404,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",311,1238
16243,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",231,1238
13852,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",562,1238
14154,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",201,1238
14155,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",62,1238
14163,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",43,1238
15593,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",562,1238
12203,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",913,1238
13504,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",471,1238
12504,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",476,1238
16443,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",231,1238
12413,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",570,1238
15746,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",220,1238
16403,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",233,1238
13776,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",254,1238
16176,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",57,"[""8"" - ""11""]",501,1238
12007,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",136,1238
12249,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",30,1238
12961,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",80,1238
16112,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",570,1238
14696,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",411,1238
16589,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",146,1238
13523,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",220,1238
14209,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",12,1238
13316,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",11,"[""8"" - ""11""]",231,1238
14294,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",316,1238
16301,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",231,1238
16365,"[""22"" - ""32""]",2,6,"[""1"" - ""2""]","[""26"" - ""438""]",1,"[""8"" - ""11""]",522,1238
12944,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",12,1239
4144,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",353,1239
12506,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",231,1239
3348,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",232,1239
13965,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",11,"[""8"" - ""11""]",43,1239
14293,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",642,1239
16315,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",470,1239
2348,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",102,1239
4316,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",234,1239
14292,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",411,1239
16648,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",52,1239
15805,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",962,1239
12596,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",11,1239
15917,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",243,1239
14664,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",231,1239
3854,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",581,1239
15715,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",476,1239
2049,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",411,1239
12669,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",5,1239
12975,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",243,1239
3910,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",492,1239
15806,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",291,1239
13536,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",161,1239
13212,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",131,1239
13376,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",201,1239
2270,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",80,1239
1911,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",570,1239
13403,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",72,1239
13032,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",423,1239
4138,"[""32"" - ""67""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",313,1239
12323,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",570,1240
13874,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",476,1240
4517,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",586,1240
2299,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",476,1240
15526,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",12,"[""8"" - ""11""]",23,1240
3489,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",230,1240
4260,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",83,1240
4401,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",214,1240
3000,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",42,1240
16592,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",365,1240
4045,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",80,1240
12797,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",511,1240
16432,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",12,"[""8"" - ""11""]",62,1240
12462,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",492,1240
14699,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",12,1240
2304,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",214,1240
12503,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",131,1240
2305,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",332,1240
12768,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",586,1240
12766,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",155,1240
13143,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",263,1240
3812,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",485,1240
16444,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",231,1240
15941,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",313,1240
16210,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",411,1240
14221,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",454,1240
13737,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",472,1240
4229,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",476,1240
14127,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",176,1240
12172,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",903,1240
15558,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",231,1240
14321,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",210,1240
3001,"[""19"" - ""32""]",2,6,"[""1"" - ""2""]","[""1"" - ""25""]",1,"[""8"" - ""11""]",392,1240
3558,28,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",964,1241
16101,21,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",962,1241
15525,24,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",570,1241
15822,21,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",423,1241
16044,21,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",230,1241
16187,19,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",41,1241
16465,20,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",472,1241
15596,51,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",254,1241
13652,76,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",512,1241
13978,16,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",472,1241
16252,18,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",822,1241
15687,22,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",423,1241
14256,17,2,6,"[""1"" - ""2""]","[""200"" - ""465""]","[""2"" - ""19""]","[""2"" - ""8""]",460,1241
3668,23,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",516,1242
4261,21,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",570,1242
13513,18,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",403,1242
13157,18,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",403,1242
13463,19,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",472,1242
13838,20,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",411,1242
14037,17,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",402,1242
14255,18,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",476,1242
15756,31,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",570,1242
15527,17,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",472,1242
16077,34,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",230,1242
15529,19,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",586,1242
15597,16,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",992,1242
15516,19,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",570,1242
13566,30,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",570,1242
14723,17,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",540,1242
1902,28,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",200,1242
13199,25,2,6,"[""1"" - ""2""]","[""1"" - ""50""]","[""2"" - ""19""]","[""2"" - ""8""]",476,1242
12505,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",352,1243
12330,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",411,1243
4021,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",360,1243
14081,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",411,1243
13663,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",360,1243
4289,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",411,1243
12328,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",363,1243
13832,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",404,1243
4290,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",364,1243
12329,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",402,1243
13909,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",562,1243
14062,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",392,1243
3881,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",476,1243
12391,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",311,1243
16034,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",2,1243
13836,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",5,1243
2414,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",460,1243
15684,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",23,1243
4150,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",570,1243
4292,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",484,1243
13650,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",404,1243
3493,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",422,1243
13382,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",476,1243
3726,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",154,1243
13839,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",900,1243
12027,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",470,1243
16052,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",494,1243
16209,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",570,1243
16003,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",570,1243
15543,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",415,1243
14031,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",830,1243
16030,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",561,1243
3676,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",263,1243
12697,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",714,1243
3832,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",472,1243
1920,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",415,1243
12688,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",460,1243
16033,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",231,1243
12655,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",263,1243
15926,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",41,1243
13649,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",394,1243
16212,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",586,1243
16324,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",414,1243
14029,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",530,1243
12589,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",961,1243
12748,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",411,1243
12028,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",480,1243
12827,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",540,1243
12668,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",841,1243
12410,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",570,1243
15728,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",524,1243
14297,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",586,1243
14170,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",913,1243
15552,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",324,1243
13709,"[""21"" - ""74""]",2,6,"[""1"" - ""2""]","[""6"" - ""453""]","[""1"" - ""2""]","[""2"" - ""8""]",411,1243
